dedo1,dedo2,dedo3,dedo4,dedo5,posicion_mano,movimiento,letra
669,999,880,90,179,1.31,False,v
687,999,875,120,198,1.29,False,v
710,999,883,143,199,1.29,False,v
674,999,894,152,194,1.3,False,v
665,999,889,147,188,1.29,False,v
685,999,905,143,198,1.29,False,v
732,999,893,140,210,1.29,False,v
705,999,894,141,199,1.29,False,v
703,999,902,165,217,1.3,False,v
711,999,911,174,225,1.3,False,v
683,999,917,165,200,1.29,False,v
678,999,916,144,198,1.29,False,v
707,999,902,140,186,1.29,False,v
743,999,897,119,195,1.3,False,v
972,999,915,124,188,1.28,False,v
363,999,853,999,0,1.22,False,w
380,999,854,999,0,1.2,False,w
354,999,873,999,0,1.19,False,w
330,999,878,999,0,1.2,False,w
336,999,851,999,0,1.22,False,w
308,999,865,999,0,1.22,False,w
291,999,880,999,0,1.21,False,w
287,999,879,999,0,1.21,False,w
267,999,865,999,0,1.22,False,w
280,999,860,999,0,1.22,False,w
242,999,847,999,0,1.21,False,w
291,999,866,999,0,1.2,False,w
244,999,864,999,0,1.22,False,w
227,999,907,999,0,1.21,False,w
212,999,888,999,0,1.2,False,w
204,999,862,999,0,1.2,False,w
211,999,866,999,0,1.22,False,w
217,999,902,999,0,1.22,False,w
256,999,908,999,0,1.21,False,w
234,999,891,999,0,1.21,False,w
239,999,902,999,0,1.22,False,w
220,999,893,999,0,1.21,False,w
259,999,895,999,0,1.21,False,w
229,999,905,999,0,1.21,False,w
248,999,897,999,0,1.2,False,w
223,999,908,999,0,1.21,False,w
243,999,910,999,0,1.22,False,w
240,999,894,999,0,1.2,False,w
245,999,913,999,0,1.21,False,w
238,999,904,999,0,1.21,False,w
999,19,0,28,90,0.06,True,x
999,27,0,63,84,1.78,False,x
999,26,0,63,78,1.92,False,x
999,25,0,65,79,1.14,True,x
999,23,0,43,94,-0.65,False,x
999,20,0,47,94,0.67,False,x
999,24,0,61,90,2.37,False,x
999,28,0,70,88,1.55,True,x
999,29,0,65,95,-0.03,False,x
999,29,0,73,97,0.43,True,x
999,33,0,74,90,1.96,False,x
999,32,0,54,79,1.7,False,x
999,28,0,63,85,1.04,True,x
999,23,0,54,100,-0.33,False,x
999,24,0,56,88,1.19,True,x
999,23,0,57,91,2.33,False,x
999,19,0,53,80,1.32,False,x
999,17,0,42,84,-0.68,False,x
999,20,0,35,86,0.83,False,x
999,22,0,48,88,2.53,False,x
999,21,0,51,77,1.67,True,x
999,19,0,48,79,0.41,True,x
999,15,0,37,79,0.33,True,x
999,23,0,37,84,2.59,False,x
999,27,0,41,79,1.72,True,x
999,25,0,45,81,0.2,True,x
999,23,0,42,88,0.13,False,x
999,21,0,51,74,2.2,False,x
999,16,0,39,62,1.74,True,x
999,12,0,22,66,0.45,True,x
999,0,26,670,999,1.09,False,y
999,0,26,628,999,1.08,False,y
999,0,25,680,999,1.08,False,y
999,0,20,654,999,1.08,False,y
999,0,25,718,999,1.09,False,y
999,0,29,686,999,1.09,False,y
999,0,27,690,999,1.09,False,y
999,0,24,684,999,1.1,False,y
999,0,25,698,999,1.09,False,y
999,0,24,686,999,1.09,False,y
999,0,23,639,999,1.09,False,y
999,0,22,678,999,1.11,False,y
999,0,24,677,999,1.11,False,y
999,0,26,681,999,1.1,False,y
999,0,23,687,999,1.1,False,y
999,0,21,657,999,1.11,False,y
999,0,21,688,999,1.1,False,y
999,0,25,696,999,1.1,False,y
999,0,23,669,999,1.09,False,y
999,0,23,709,999,1.11,False,y
999,0,23,694,999,1.1,False,y
999,0,23,689,999,1.12,False,y
999,0,22,701,999,1.1,False,y
999,0,25,712,999,1.1,False,y
999,0,28,701,999,1.12,False,y
999,0,24,709,999,1.12,False,y
999,0,24,699,999,1.11,False,y
999,0,25,696,999,1.11,False,y
999,0,25,716,999,1.11,False,y
999,0,24,723,999,1.12,False,y
999,999,59,896,845,1.48,False,z
999,999,57,999,999,2.65,False,z
999,999,60,999,942,1.76,False,z
999,999,63,999,930,1.16,False,z
999,907,65,999,999,2.17,False,z
999,999,58,999,989,1.7,True,z
999,999,66,875,999,0.87,True,z
999,999,59,848,999,3.01,False,z
999,999,61,807,909,1.47,True,z
999,999,65,999,952,1.29,False,z
999,999,60,999,999,1.67,False,z
999,999,60,999,999,2.38,False,z
999,999,57,997,949,1.54,True,z
999,999,62,999,999,0.68,False,z
999,999,57,986,999,2.4,True,z
999,999,58,952,999,1.69,True,z
999,999,66,999,999,1.46,False,z
999,999,59,999,999,1.85,False,z
999,999,59,999,999,1.96,False,z
999,999,57,979,999,1.98,True,z
999,999,62,999,999,1.19,False,z
999,999,64,999,999,2.13,True,z
999,999,58,964,999,1.55,True,z
999,999,66,999,999,1.15,False,z
999,999,60,941,999,2.42,False,z
999,999,62,999,999,1.28,True,z
999,999,58,999,999,2.15,False,z
674,417,0,153,15,1.13,False,a
667,438,0,151,15,1.11,False,a
660,471,0,153,21,1.11,False,a
663,466,0,159,17,1.13,False,a
672,448,0,159,11,1.13,False,a
669,456,0,156,8,1.11,False,a
666,460,0,159,17,1.12,False,a
680,480,0,168,8,1.1,False,a
675,488,0,165,12,1.11,False,a
676,468,0,161,9,1.12,False,a
681,475,0,180,12,1.13,False,a
667,470,0,177,12,1.12,False,a
672,470,0,178,6,1.12,False,a
654,493,0,174,9,1.12,False,a
656,486,0,183,9,1.12,False,a
666,458,0,184,10,1.11,False,a
664,437,0,168,4,1.1,False,a
661,445,0,175,17,1.13,False,a
644,448,0,174,15,1.12,False,a
652,453,0,171,17,1.12,False,a
656,438,0,183,11,1.13,False,a
654,447,0,181,16,1.11,False,a
656,438,0,177,8,1.11,False,a
660,473,0,183,15,1.11,False,a
661,435,0,178,9,1.1,False,a
665,443,0,184,11,1.11,False,a
654,483,0,178,9,1.11,False,a
666,460,0,181,11,1.1,False,a
648,430,0,186,10,1.11,False,a
856,999,999,999,999,1.34,False,b
819,999,999,999,999,1.33,False,b
825,999,999,999,999,1.33,False,b
809,999,999,999,999,1.32,False,b
814,999,999,999,999,1.32,False,b
898,999,999,999,999,1.32,False,b
881,999,999,999,999,1.32,False,b
901,999,999,999,999,1.33,False,b
813,999,999,999,999,1.35,False,b
884,999,999,999,999,1.32,False,b
849,999,999,999,999,1.32,False,b
999,999,999,999,999,1.33,False,b
891,999,999,999,999,1.33,False,b
876,999,999,999,999,1.33,False,b
903,999,999,999,999,1.34,False,b
901,999,999,999,999,1.33,False,b
902,999,999,999,999,1.32,False,b
900,999,999,999,999,1.32,False,b
999,999,986,999,999,1.33,False,b
939,999,999,999,999,1.34,False,b
906,999,975,999,999,1.31,False,b
939,999,988,999,999,1.32,False,b
999,999,983,999,999,1.32,False,b
977,999,999,999,999,1.33,False,b
965,999,999,999,999,1.32,False,b
928,999,999,999,999,1.32,False,b
935,999,998,999,999,1.32,False,b
998,999,985,999,999,1.32,False,b
928,999,999,999,999,1.34,False,b
920,999,999,999,999,1.35,False,b
294,811,77,669,999,1.36,False,c
297,800,84,643,999,1.34,False,c
272,777,61,640,999,1.33,False,c
275,801,67,640,999,1.34,False,c
273,792,79,659,999,1.33,False,c
292,775,77,669,999,1.33,False,c
299,773,67,657,999,1.34,False,c
292,783,71,640,999,1.34,False,c
294,790,71,650,999,1.35,False,c
299,782,77,671,999,1.32,False,c
310,808,77,677,999,1.34,False,c
306,734,61,700,999,1.35,False,c
301,720,77,696,999,1.33,False,c
305,745,77,713,999,1.34,False,c
308,758,74,716,999,1.34,False,c
307,813,80,679,999,1.34,False,c
307,787,74,713,999,1.33,False,c
305,803,72,700,999,1.35,False,c
301,790,74,684,999,1.34,False,c
299,790,80,693,999,1.34,False,c
307,810,71,669,999,1.33,False,c
312,780,71,663,999,1.34,False,c
306,780,71,678,999,1.33,False,c
308,752,77,671,999,1.34,False,c
309,783,72,666,999,1.34,False,c
305,783,74,672,999,1.35,False,c
309,836,67,671,999,1.34,False,c
308,849,71,669,999,1.35,False,c
307,839,59,669,999,1.35,False,c
309,783,61,681,999,1.34,False,c
999,981,0,404,481,1.4,False,d
999,886,0,394,480,1.42,False,d
999,935,0,416,469,1.41,False,d
999,996,0,385,462,1.42,False,d
999,999,0,411,472,1.41,False,d
999,999,0,395,472,1.41,False,d
999,999,0,420,473,1.4,False,d
999,999,0,386,474,1.41,False,d
999,999,0,410,478,1.38,False,d
999,999,0,403,478,1.39,False,d
999,999,0,403,469,1.39,False,d
999,999,0,401,489,1.39,False,d
999,994,0,400,491,1.38,False,d
999,965,0,403,491,1.39,False,d
999,999,0,401,483,1.39,False,d
999,999,0,403,487,1.38,False,d
999,999,0,395,503,1.39,False,d
999,999,0,414,505,1.37,False,d
999,999,0,406,498,1.37,False,d
999,955,0,414,500,1.37,False,d
999,998,0,406,493,1.37,False,d
999,990,0,417,514,1.36,False,d
999,999,0,403,521,1.37,False,d
999,999,0,414,511,1.34,False,d
999,999,0,420,521,1.38,False,d
999,999,0,407,534,1.34,False,d
999,999,0,426,528,1.36,False,d
999,999,0,408,539,1.35,False,d
999,999,0,411,523,1.36,False,d
999,999,0,427,522,1.34,False,d
999,0,0,391,905,1.43,False,e
999,0,0,391,921,1.41,False,e
999,0,0,378,913,1.29,False,e
999,0,0,366,924,1.4,False,e
999,0,0,367,909,1.3,False,e
999,0,0,370,912,1.29,False,e
999,0,0,375,906,1.27,False,e
999,0,0,365,900,1.29,False,e
999,0,0,356,896,1.27,False,e
999,0,0,356,896,1.32,False,e
999,0,0,335,901,1.29,False,e
999,0,0,359,911,1.29,False,e
999,0,0,353,914,1.32,False,e
999,0,0,347,912,1.29,False,e
999,0,0,340,903,1.32,False,e
999,0,0,338,906,1.33,False,e
999,0,0,341,903,1.25,False,e
999,0,0,342,903,1.3,False,e
999,0,0,338,903,1.24,False,e
999,0,0,342,915,1.15,False,e
999,0,0,342,924,1.22,False,e
999,0,0,341,915,1.39,False,e
999,0,0,359,923,1.47,False,e
999,0,0,362,912,1.58,False,e
999,0,0,370,911,1.5,False,e
999,0,0,370,923,1.47,False,e
999,0,0,370,909,1.45,False,e
999,0,0,362,903,1.53,False,e
999,0,0,366,897,1.61,False,e
999,0,0,360,889,1.59,False,e
0,0,999,999,999,1.21,False,f
0,0,999,999,999,1.19,False,f
0,0,999,999,999,1.16,False,f
0,0,999,999,999,1.15,False,f
0,0,999,999,999,1.13,False,f
0,0,999,999,999,1.19,False,f
0,0,999,999,999,1.15,False,f
0,0,999,999,999,1.16,False,f
0,0,999,999,999,1.16,False,f
0,0,999,999,999,1.17,False,f
0,0,999,999,999,1.16,False,f
0,0,999,999,999,1.16,False,f
0,0,999,999,999,1.17,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.21,False,f
0,0,999,999,999,1.19,False,f
0,0,999,999,999,1.19,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.16,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.15,False,f
0,0,999,999,999,1.19,False,f
0,0,999,999,999,1.17,False,f
0,0,999,999,999,1.19,False,f
0,0,999,999,999,1.18,False,f
0,0,999,999,999,1.17,False,f
0,0,999,999,999,1.18,False,f
174,957,57,426,508,0.98,False,g
167,985,57,452,512,0.98,False,g
187,958,62,461,513,0.97,False,g
182,999,62,452,508,0.99,False,g
180,999,66,452,508,0.99,False,g
212,999,92,442,507,0.96,False,g
221,999,72,442,509,0.99,False,g
248,999,79,460,507,0.97,False,g
232,999,80,461,514,0.98,False,g
257,999,74,442,508,0.98,False,g
267,966,79,439,509,0.97,False,g
284,999,74,449,506,1.0,False,g
286,999,74,470,505,1.0,False,g
286,999,72,463,499,0.99,False,g
287,999,79,477,505,0.99,False,g
288,999,77,461,494,0.99,False,g
290,999,90,470,500,0.98,False,g
273,999,76,499,515,0.99,False,g
267,999,74,505,521,0.97,False,g
247,999,87,501,513,0.99,False,g
261,999,85,501,522,0.99,False,g
265,999,80,485,522,0.97,False,g
258,999,79,493,523,0.99,False,g
261,999,82,493,526,0.98,False,g
264,999,77,482,531,0.97,False,g
268,999,84,493,539,0.97,False,g
255,999,87,508,539,0.98,False,g
268,999,92,502,543,0.95,False,g
277,999,89,492,531,0.97,False,g
266,999,89,511,528,0.96,False,g
876,782,810,999,508,1.13,False,h
904,737,815,999,505,1.12,False,h
941,780,800,999,504,1.12,False,h
933,724,789,999,496,1.13,False,h
866,783,815,999,502,1.13,False,h
999,793,799,999,509,1.12,False,h
743,717,792,999,511,1.12,False,h
698,729,746,999,504,1.13,False,h
805,719,738,999,504,1.12,False,h
779,744,761,999,505,1.13,False,h
769,737,772,999,500,1.11,False,h
766,739,718,999,507,1.13,False,h
719,691,721,999,499,1.11,False,h
704,692,713,999,508,1.13,False,h
709,772,721,999,496,1.12,False,h
706,697,736,999,496,1.12,False,h
713,748,720,999,494,1.12,False,h
684,725,705,999,494,1.12,False,h
689,720,708,999,490,1.12,False,h
678,704,716,999,486,1.14,False,h
722,658,710,999,473,1.12,False,h
750,707,720,999,476,1.11,False,h
716,734,736,999,490,1.11,False,h
711,704,711,999,491,1.12,False,h
683,717,706,999,490,1.1,False,h
727,682,716,999,503,1.12,False,h
713,681,713,999,505,1.12,False,h
788,730,708,999,517,1.12,False,h
679,747,718,999,528,1.13,False,h
661,750,736,999,534,1.12,False,h
0,0,31,999,999,0.93,False,i
0,0,36,999,999,0.92,False,i
0,0,51,999,999,0.94,False,i
0,0,54,999,999,0.93,False,i
0,0,48,999,999,0.93,False,i
0,0,54,999,999,0.95,False,i
0,0,49,999,999,0.93,False,i
0,0,34,999,999,0.94,False,i
0,0,33,999,999,0.94,False,i
0,0,31,999,999,0.92,False,i
0,0,36,999,999,0.92,False,i
0,0,34,999,999,0.95,False,i
0,0,48,999,999,0.95,False,i
0,0,51,999,999,0.94,False,i
0,0,44,999,999,0.94,False,i
0,0,53,999,999,0.94,False,i
0,0,48,999,999,0.94,False,i
0,0,53,999,999,0.96,False,i
0,0,54,999,999,0.94,False,i
0,0,51,999,999,0.93,False,i
0,0,53,999,999,0.94,False,i
0,0,51,999,999,0.92,False,i
0,0,38,999,999,0.95,False,i
0,0,53,999,999,0.94,False,i
0,0,48,999,999,0.94,False,i
0,0,48,999,999,0.93,False,i
0,0,38,999,999,0.94,False,i
0,0,48,999,999,0.94,False,i
0,0,34,999,999,0.94,False,i
0,0,34,999,999,0.94,False,i
0,0,110,999,999,0.44,True,j
0,0,97,999,999,1.23,False,j
0,0,104,999,999,1.18,True,j
0,0,113,999,999,1.05,False,j
0,0,123,994,999,0.67,True,j
0,0,90,999,999,0.86,True,j
0,0,85,999,999,1.19,True,j
0,0,85,999,999,1.13,True,j
0,0,79,999,999,0.41,False,j
0,0,94,999,999,1.45,True,j
0,0,97,999,999,1.27,True,j
0,0,85,999,999,0.2,True,j
0,0,74,999,999,1.41,True,j
0,0,77,999,999,1.46,True,j
0,0,72,999,999,0.71,True,j
0,0,76,999,999,0.92,True,j
0,0,71,999,999,1.5,True,j
0,0,80,999,999,1.1,True,j
0,0,74,999,999,0.46,False,j
0,0,87,999,999,1.24,True,j
0,0,72,999,999,1.27,True,j
0,0,77,999,999,0.66,True,j
0,0,77,999,999,0.72,True,j
0,0,90,999,999,1.34,True,j
0,0,87,997,999,1.23,True,j
0,0,92,997,999,0.35,True,j
0,0,84,999,999,0.97,True,j
0,0,62,999,999,1.15,True,j
0,0,80,999,999,0.82,True,j
0,0,51,999,999,0.78,True,j
999,356,999,999,509,1.19,True,k
999,443,999,999,457,1.43,True,k
999,999,999,999,378,0.78,True,k
999,806,999,999,377,0.23,True,k
999,337,999,999,433,2.15,True,k
999,692,999,999,426,1.34,True,k
999,999,999,999,391,0.74,False,k
999,838,999,999,378,0.06,True,k
999,509,999,999,433,2.28,False,k
999,730,999,999,369,1.22,True,k
999,999,999,999,352,0.64,False,k
999,460,999,999,385,2.9,True,k
999,605,999,999,419,1.53,True,k
999,999,999,999,412,0.89,True,k
999,999,999,999,364,0.24,True,k
999,521,999,999,360,2.19,True,k
999,646,999,999,342,1.31,True,k
999,999,999,999,340,0.76,False,k
999,668,999,999,313,0.75,True,k
999,541,999,999,377,1.65,True,k
999,937,999,999,337,0.97,True,k
999,999,999,999,340,0.6,True,k
999,480,999,999,344,1.84,False,k
999,598,999,999,351,1.11,True,k
999,999,999,999,385,0.76,False,k
999,976,999,999,314,0.3,True,k
999,554,999,999,387,2.05,False,k
999,999,999,999,467,1.02,True,k
999,999,999,999,378,0.72,False,k
999,539,999,999,387,2.51,True,k
999,380,0,406,76,1.0,False,l
999,387,0,403,80,1.05,False,l
999,379,0,407,83,0.99,False,l
999,390,0,414,87,1.01,False,l
999,425,0,403,88,0.98,False,l
999,435,0,403,85,1.01,False,l
999,547,0,411,87,0.99,False,l
999,546,0,392,83,0.98,False,l
999,526,0,401,83,1.0,False,l
999,572,0,400,80,0.99,False,l
999,582,0,400,80,0.98,False,l
999,626,0,394,91,1.0,False,l
999,701,0,400,88,1.04,False,l
999,633,0,401,96,0.96,False,l
999,646,0,400,100,1.02,False,l
999,664,0,414,98,0.99,False,l
999,701,0,406,91,0.97,False,l
999,714,0,408,95,0.98,False,l
999,636,0,408,91,0.98,False,l
999,633,0,406,83,0.97,False,l
999,625,0,400,82,0.98,False,l
999,618,0,400,87,1.01,False,l
999,631,0,408,83,0.96,False,l
999,631,0,406,85,0.95,False,l
999,616,0,411,91,0.95,False,l
999,631,0,417,83,0.95,False,l
999,671,0,411,87,0.95,False,l
999,714,0,403,78,0.93,False,l
999,833,3,410,87,0.92,False,l
999,796,0,401,80,0.92,False,l
0,999,999,999,98,1.68,False,m
0,999,999,999,99,1.7,False,m
0,999,999,999,102,1.69,False,m
0,999,999,999,112,1.68,False,m
0,999,999,999,109,1.7,False,m
0,999,999,999,113,1.72,False,m
0,999,999,999,109,1.71,False,m
0,999,999,999,107,1.7,False,m
0,999,999,999,114,1.72,False,m
0,999,999,999,113,1.71,False,m
0,999,999,999,115,1.72,False,m
0,999,999,999,116,1.73,False,m
0,999,999,999,125,1.7,False,m
0,999,999,999,128,1.71,False,m
0,999,999,999,120,1.72,False,m
0,999,999,999,125,1.71,False,m
0,999,999,999,118,1.71,False,m
0,999,999,999,125,1.71,False,m
0,999,999,999,137,1.7,False,m
0,999,999,999,134,1.71,False,m
0,999,999,999,138,1.71,False,m
0,999,999,999,132,1.7,False,m
0,999,999,999,138,1.71,False,m
0,999,999,999,134,1.71,False,m
0,999,999,999,126,1.69,False,m
0,999,999,999,120,1.7,False,m
0,999,999,999,125,1.72,False,m
0,999,999,999,126,1.7,False,m
0,999,999,999,116,1.71,False,m
0,999,999,999,120,1.7,False,m
0,999,999,896,79,1.7,False,n
0,999,999,880,73,1.7,False,n
0,999,999,923,81,1.67,False,n
0,999,999,939,78,1.68,False,n
0,999,999,911,82,1.71,False,n
0,999,999,888,82,1.69,False,n
0,999,999,886,81,1.68,False,n
0,999,999,924,76,1.69,False,n
0,999,999,930,82,1.68,False,n
0,999,999,949,83,1.7,False,n
0,999,999,936,80,1.7,False,n
0,999,999,918,70,1.68,False,n
0,999,999,890,74,1.7,False,n
0,999,999,949,79,1.7,False,n
0,999,999,948,85,1.69,False,n
0,999,999,980,82,1.71,False,n
0,999,999,964,81,1.66,False,n
0,999,999,918,78,1.72,False,n
0,999,999,923,82,1.67,False,n
0,999,999,951,79,1.73,False,n
0,999,999,971,78,1.65,False,n
0,999,999,986,83,1.72,False,n
0,999,999,936,79,1.68,False,n
0,999,999,915,73,1.7,False,n
0,999,999,907,76,1.7,False,n
0,999,999,926,79,1.69,False,n
0,999,999,948,81,1.67,False,n
0,999,999,970,91,1.72,False,n
0,999,999,951,82,1.69,False,n
0,999,999,895,78,1.73,False,n
439,999,999,999,95,2.01,False,-
240,999,999,999,102,1.64,True,-
260,999,999,999,99,1.47,True,-
203,999,999,999,106,2.06,False,-
200,999,999,999,114,1.6,True,-
206,999,999,999,118,1.4,True,-
187,999,999,999,114,1.96,False,-
187,999,999,999,131,1.59,True,-
228,999,999,999,111,1.5,False,-
208,999,999,999,141,1.98,True,-
187,999,999,999,120,1.74,True,-
185,999,999,999,96,1.45,False,-
172,999,999,999,96,1.9,True,-
145,999,999,999,104,1.76,True,-
240,999,999,999,109,1.56,False,-
200,999,999,999,107,1.74,True,-
153,999,999,999,121,2.02,False,-
146,999,999,999,125,1.54,False,-
151,999,999,999,126,1.36,True,-
141,999,999,999,112,1.89,True,-
164,998,999,999,113,1.52,True,-
193,955,999,999,100,1.41,True,-
155,999,999,999,100,1.92,True,-
184,942,999,999,94,1.56,True,-
215,999,999,999,91,1.37,True,-
246,999,999,999,99,1.88,False,-
307,999,999,999,133,1.52,True,-
245,999,999,999,103,1.53,True,-
210,999,999,999,98,1.88,False,-
186,999,999,999,107,1.52,True,-
0,70,38,435,640,1.35,False,o
0,85,39,442,640,1.36,False,o
0,70,34,435,640,1.35,False,o
0,54,28,438,648,1.34,False,o
0,70,28,447,640,1.35,False,o
0,87,36,461,640,1.36,False,o
0,73,33,447,650,1.34,False,o
0,52,34,455,652,1.35,False,o
0,32,26,463,652,1.36,False,o
0,40,31,458,645,1.35,False,o
0,40,29,467,644,1.35,False,o
0,24,31,476,645,1.35,False,o
0,12,34,479,645,1.34,False,o
0,11,34,485,645,1.34,False,o
0,12,25,512,644,1.35,False,o
0,7,31,490,636,1.34,False,o
0,7,36,490,647,1.34,False,o
0,0,34,485,654,1.34,False,o
0,0,33,483,659,1.34,False,o
0,9,33,466,653,1.34,False,o
0,0,34,458,647,1.34,False,o
0,0,44,470,647,1.34,False,o
0,11,39,479,650,1.34,False,o
0,6,38,476,648,1.35,False,o
0,11,31,461,638,1.34,False,o
0,19,39,485,645,1.33,False,o
0,0,39,454,643,1.34,False,o
0,4,44,455,636,1.35,False,o
0,24,46,449,635,1.34,False,o
0,17,44,455,636,1.34,False,o
999,999,999,999,670,1.05,False,p
999,999,999,999,661,1.04,False,p
999,999,999,999,640,1.03,False,p
999,999,999,999,656,1.03,False,p
999,999,999,999,668,1.01,False,p
999,999,999,999,660,1.02,False,p
999,999,999,999,657,0.98,False,p
999,999,999,999,638,1.01,False,p
999,999,999,999,643,0.99,False,p
999,999,999,999,668,1.02,False,p
999,999,999,999,674,1.0,False,p
999,999,999,999,654,1.01,False,p
999,999,999,999,642,1.0,False,p
999,999,999,999,647,1.02,False,p
999,999,999,999,647,0.99,False,p
999,999,999,999,661,0.99,False,p
999,999,999,999,671,1.0,False,p
999,999,999,999,664,1.0,False,p
999,999,999,999,654,0.97,False,p
999,999,999,999,659,0.98,False,p
999,999,999,999,668,1.01,False,p
999,999,999,999,674,1.0,False,p
999,999,999,999,672,1.0,False,p
999,999,999,999,665,1.0,False,p
999,999,999,999,665,1.0,False,p
999,999,999,999,645,0.98,False,p
999,999,999,999,659,0.98,False,p
999,999,999,999,648,0.98,False,p
999,999,999,999,635,0.98,False,p
999,999,999,999,620,0.98,False,p
999,999,138,225,439,1.57,True,q
999,879,123,214,420,1.67,False,q
999,942,128,250,404,1.64,True,q
999,917,125,234,390,1.47,True,q
999,909,127,238,382,1.52,True,q
999,999,133,224,399,1.31,True,q
999,985,117,218,349,1.78,False,q
999,999,133,227,399,1.51,True,q
999,999,145,234,426,1.55,True,q
999,999,173,243,395,1.48,True,q
999,999,165,243,409,1.42,True,q
999,999,145,241,392,1.8,False,q
999,999,151,234,400,1.67,True,q
999,999,156,227,417,1.63,True,q
999,999,130,225,373,1.44,True,q
999,999,163,230,381,1.42,True,q
999,999,135,214,361,1.85,True,q
999,999,145,241,381,1.38,True,q
999,999,127,225,376,1.74,True,q
999,999,165,231,377,1.53,True,q
999,999,163,227,381,1.51,True,q
999,999,148,221,367,1.77,True,q
999,999,170,233,426,1.75,False,q
999,999,145,219,421,1.66,True,q
999,999,165,236,415,1.52,True,q
999,999,160,233,416,1.54,True,q
999,999,171,214,445,1.81,True,q
999,999,179,230,426,1.74,True,q
999,999,193,227,468,1.62,True,q
999,999,184,237,448,1.6,True,q
0,999,999,517,395,0.92,False,r
0,999,999,515,396,0.93,False,r
0,999,999,511,398,0.93,False,r
0,999,999,502,401,0.92,False,r
0,999,999,498,396,0.93,False,r
0,999,999,499,401,0.91,False,r
0,999,999,498,394,0.93,False,r
0,999,999,489,391,0.92,False,r
0,999,999,496,399,0.93,False,r
0,999,999,495,403,0.94,False,r
0,999,999,492,400,0.93,False,r
0,999,999,499,399,0.93,False,r
0,999,999,493,400,0.92,False,r
0,999,999,493,392,0.94,False,r
0,999,999,482,395,0.91,False,r
0,999,999,488,403,0.93,False,r
0,999,999,488,399,0.91,False,r
0,999,999,474,399,0.91,False,r
0,999,999,470,394,0.91,False,r
0,999,999,474,398,0.91,False,r
0,999,999,470,394,0.9,False,r
0,999,999,476,396,0.92,False,r
0,999,999,461,394,0.88,False,r
0,999,999,476,399,0.94,False,r
0,999,999,470,390,0.9,False,r
0,999,999,458,394,0.88,False,r
0,999,999,476,394,0.88,False,r
0,999,999,457,387,0.92,False,r
0,999,999,447,392,0.85,False,r
0,999,999,460,387,0.88,False,r
0,0,34,227,677,1.04,False,s
0,0,28,227,685,1.05,False,s
0,0,28,243,685,1.06,False,s
0,0,31,227,674,1.05,False,s
0,0,34,231,679,1.04,False,s
0,0,33,230,697,1.05,False,s
0,0,31,230,691,1.06,False,s
0,0,34,241,686,1.05,False,s
0,0,51,236,688,1.05,False,s
0,0,33,231,681,1.05,False,s
0,0,38,238,692,1.04,False,s
0,0,49,231,689,1.06,False,s
0,0,38,238,704,1.05,False,s
0,0,39,231,688,1.05,False,s
0,0,51,241,692,1.06,False,s
0,0,36,246,707,1.04,False,s
0,0,31,243,714,1.06,False,s
0,0,49,241,718,1.06,False,s
0,0,41,240,711,1.06,False,s
0,0,39,265,713,1.05,False,s
0,0,34,266,712,1.05,False,s
0,0,34,252,713,1.04,False,s
0,0,38,243,714,1.06,False,s
0,0,48,274,695,1.06,False,s
0,0,39,277,707,1.06,False,s
0,0,51,269,697,1.06,False,s
0,0,48,274,690,1.04,False,s
0,0,48,271,681,1.06,False,s
0,0,53,278,692,1.05,False,s
0,0,51,279,688,1.06,False,s
0,592,234,225,609,0.74,False,t
0,565,240,227,604,0.77,False,t
0,539,234,228,603,0.76,False,t
0,549,237,230,611,0.78,False,t
0,539,242,236,604,0.78,False,t
0,550,244,231,607,0.79,False,t
0,585,255,227,617,0.79,False,t
0,592,247,225,611,0.78,False,t
0,605,249,236,616,0.78,False,t
0,640,245,236,608,0.78,False,t
0,612,244,237,616,0.77,False,t
0,607,242,244,609,0.77,False,t
0,600,245,247,616,0.78,False,t
0,630,239,236,615,0.76,False,t
0,630,257,236,611,0.78,False,t
0,641,249,241,609,0.77,False,t
0,697,265,244,612,0.76,False,t
0,645,250,244,615,0.77,False,t
0,638,242,246,620,0.77,False,t
0,598,258,244,611,0.78,False,t
0,646,249,247,605,0.77,False,t
0,671,239,243,608,0.77,False,t
0,654,239,247,605,0.78,False,t
0,651,245,243,600,0.8,False,t
0,730,235,243,607,0.79,False,t
0,648,239,230,600,0.79,False,t
0,631,234,234,600,0.79,False,t
0,674,229,231,603,0.78,False,t
0,651,224,236,598,0.79,False,t
0,575,224,241,596,0.78,False,t
0,938,999,921,412,0.79,False,u
0,999,999,945,409,0.77,False,u
0,999,999,952,404,0.78,False,u
0,999,999,933,401,0.79,False,u
0,999,999,931,418,0.78,False,u
0,999,999,948,403,0.78,False,u
0,999,999,999,415,0.76,False,u
0,999,999,999,403,0.77,False,u
0,933,999,999,409,0.79,False,u
0,975,999,999,405,0.79,False,u
0,986,999,999,401,0.81,False,u
0,999,999,999,399,0.8,False,u
0,988,999,999,403,0.79,False,u
0,999,999,999,401,0.77,False,u
